"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","255, 255, 0","255, 255, 0","255, 255, 0","230, 145, 56","230, 145, 56","230, 145, 56","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","103, 78, 167","103, 78, 167","103, 78, 167","106, 168, 79","106, 168, 79","106, 168, 79","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","255, 255, 0","255, 255, 0","230, 145, 56","230, 145, 56","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","103, 78, 167","103, 78, 167","106, 168, 79","106, 168, 79","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","255, 255, 0","230, 145, 56","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","103, 78, 167","106, 168, 79","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0"
"255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","0, 255, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","17, 85, 204","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"255, 255, 0","255, 255, 0","255, 255, 0","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","106, 168, 79","106, 168, 79","106, 168, 79"
"255, 255, 0","255, 255, 0","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","106, 168, 79","106, 168, 79"
"255, 255, 0","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","106, 168, 79"
"0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204"
"255, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","255, 255, 255"
"255, 255, 255","255, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","255, 255, 255","255, 255, 255"
"255, 255, 255","255, 255, 255","255, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","17, 85, 204","255, 255, 255","255, 255, 255","255, 255, 255"
"255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","17, 85, 204","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255"
"255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","0, 255, 255","0, 255, 255","255, 0, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","166, 28, 0","17, 85, 204","17, 85, 204","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255"
"255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","0, 255, 255","255, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","166, 28, 0","17, 85, 204","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255"
