"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","204, 65, 37","204, 65, 37","255, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 0, 255","0, 0, 255","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 0, 255","255, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"255, 255, 255","116, 27, 71","116, 27, 71","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 0, 255","0, 0, 255","0, 0, 255","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 0, 255","255, 0, 255","255, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","116, 27, 71","116, 27, 71","255, 255, 255"
"255, 255, 255","255, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 255","255, 255, 255"
"255, 255, 255","255, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 255","255, 255, 255"
"255, 255, 255","116, 27, 71","116, 27, 71","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","255, 0, 255","255, 0, 255","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","0, 0, 255","0, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","116, 27, 71","116, 27, 71","255, 255, 255"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","255, 0, 255","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","0, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","204, 65, 37","204, 65, 37","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","204, 65, 37","204, 65, 37","204, 65, 37","204, 65, 37","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","255, 0, 255","255, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","255, 0, 255","0, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","255, 0, 255","0, 0, 255","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","0, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 255","255, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 255","255, 255, 255","255, 255, 255","255, 255, 255","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71"
