"116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71"
"116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71"
"116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71"
"255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0"
"255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0"
"255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
"255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 255, 0","255, 255, 0","255, 255, 0","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","116, 27, 71","255, 255, 0","255, 255, 0","255, 255, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0"
