"100, 100, 100","100, 100, 100","100, 100, 100","0, 0, 255","0, 0, 255","0, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","0, 0, 255","0, 0, 255","0, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100"
"100, 100, 100","100, 100, 100","100, 100, 100","0, 0, 255","0, 0, 255","0, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","0, 0, 255","0, 0, 255","0, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","153, 0, 255","153, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","153, 0, 255","153, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","153, 0, 255","153, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","0, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100"
"153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","153, 0, 255","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100","100, 100, 100"
