"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","255, 255, 0","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","255, 255, 0","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","255, 255, 0","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","103, 78, 167","103, 78, 167","103, 78, 167","103, 78, 167","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","204, 0, 0","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
"106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79","106, 168, 79"
