"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
"255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","255, 0, 255","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232","74, 134, 232"
